team,team_code,shirt_number,position,player_text,name_on_shirt,dob,club,height_cm,caps,goals,player_key,shirt_key
Sweden,SWE,10,MF,NYGREN Benjamin Erik Benjamin NYGREN NYGREN,NYGREN NYGREN,2001-07-08,Celtic FC (SCO),187,11,3,nygren benjamin erik benjamin nygren nygren,nygren nygren
Sweden,SWE,11,FW,ELANGA Anthony Anthony David Junior ELANGA ELANGA,ELANGA ELANGA,2002-04-27,Newcastle United FC (ENG),178,30,6,elanga anthony anthony david junior elanga elanga,elanga elanga
Sweden,SWE,12,GK,JOHANSSON Viktor Tobias Viktor JOHANSSON V. JOHANSSON,V. JOHANSSON,1998-09-14,Stoke City FC (ENG),187,12,0,johansson viktor tobias viktor johansson v johansson,v johansson
Sweden,SWE,13,MF,SEMA Ken Ken SEMA SEMA,SEMA SEMA,1993-09-30,Pafos FC (CYP),180,32,5,sema ken ken sema sema,sema sema
Sweden,SWE,14,DF,EKDAL Hjalmar Hjalmar EKDAL EKDAL,EKDAL EKDAL,1998-10-21,Burnley FC (ENG),187,13,0,ekdal hjalmar hjalmar ekdal ekdal,ekdal ekdal
Sweden,SWE,15,DF,STARFELT Carl Carl Anders Theodor STARFELT STARFELT,STARFELT STARFELT,1995-06-01,RC Celta Vigo (ESP),185,18,0,starfelt carl carl anders theodor starfelt starfelt,starfelt starfelt
Sweden,SWE,16,MF,KARLSTROM Jesper Jesper Kewe KARLSTRÖM KARLSTRÖM,KARLSTRÖM KARLSTRÖM,1995-06-21,Udinese (ITA),182,24,0,karlstrom jesper jesper kewe karlstr m karlstr m,karlstr m karlstr m
Sweden,SWE,17,FW,GYOKERES Viktor Viktor Einar GYÖKERES GYÖKERES,GYÖKERES GYÖKERES,1998-06-04,Arsenal FC (ENG),189,33,20,gyokeres viktor viktor einar gy keres gy keres,gy keres gy keres
Sweden,SWE,18,MF,AYARI Yasin Yasin AYARI AYARI,AYARI AYARI,2003-10-06,Brighton & Hove Albion FC (ENG),172,21,3,ayari yasin yasin ayari ayari,ayari ayari
Sweden,SWE,19,MF,SVANBERG Mattias Mattias Olof SVANBERG SVANBERG,SVANBERG SVANBERG,1999-01-05,VfL Wolfsburg (GER),186,40,2,svanberg mattias mattias olof svanberg svanberg,svanberg svanberg
Sweden,SWE,20,DF,SMITH Eric Eric Anders SMITH SMITH,SMITH SMITH,1997-01-08,FC St. Pauli (GER),192,2,0,smith eric eric anders smith smith,smith smith
Sweden,SWE,21,DF,BERNHARDSSON Alexander Alexander Olof BERNHARDSSON BERNHARDSSON,BERNHARDSSON BERNHARDSSON,1998-09-08,Holstein Kiel (GER),184,11,0,bernhardsson alexander alexander olof bernhardsson bernhardsson,bernhardsson bernhardsson
Sweden,SWE,22,MF,ZENELI Besfort Besfort ZENELI ZENELI,ZENELI ZENELI,2002-11-21,Royale Union Saint-Gilloise (BEL),187,8,0,zeneli besfort besfort zeneli zeneli,zeneli zeneli
Sweden,SWE,23,GK,NORDFELDT Kristoffer Bo Kristoffer NORDFELDT NORDFELDT,NORDFELDT NORDFELDT,1989-06-23,AIK Stockholm (SWE),190,21,0,nordfeldt kristoffer bo kristoffer nordfeldt nordfeldt,nordfeldt nordfeldt
Sweden,SWE,24,DF,STROUD Elliot Elliot Karl STROUD STROUD,STROUD STROUD,2002-06-22,Mjällby AIF (SWE),185,1,0,stroud elliot elliot karl stroud stroud,stroud stroud
Sweden,SWE,25,FW,NILSSON Gustaf Håkan Gustaf NILSSON NILSSON,NILSSON NILSSON,1997-05-23,Club Brugge (BEL),197,9,4,nilsson gustaf h kan gustaf nilsson nilsson,nilsson nilsson
Sweden,SWE,26,FW,ALI Taha Taha Abdi ALI ALI,ALI ALI,1998-07-01,Malmö FF (SWE),174,2,0,ali taha taha abdi ali ali,ali ali
Switzerland,SUI,1,GK,KOBEL Gregor Gregor KOBEL KOBEL,KOBEL KOBEL,1997-12-06,Borussia Dortmund (GER),196,21,0,kobel gregor gregor kobel kobel,kobel kobel
Switzerland,SUI,2,DF,MUHEIM Miro Miro Max Maria MUHEIM MUHEIM,MUHEIM MUHEIM,1998-03-24,Hamburger SV (GER),182,10,0,muheim miro miro max maria muheim muheim,muheim muheim
Switzerland,SUI,3,DF,WIDMER Silvan Silvan Dominic WIDMER WIDMER,WIDMER WIDMER,1993-03-05,1. FSV Mainz 05 (GER),183,60,5,widmer silvan silvan dominic widmer widmer,widmer widmer
Switzerland,SUI,4,DF,ELVEDI Nico Nico ELVEDI ELVEDI,ELVEDI ELVEDI,1996-09-30,Borussia Mönchengladbach (GER),189,67,3,elvedi nico nico elvedi elvedi,elvedi elvedi
Switzerland,SUI,5,DF,AKANJI Manuel Manuel Obafemi AKANJI AKANJI,AKANJI AKANJI,1995-07-19,FC Internazionale Milano (ITA),188,81,4,akanji manuel manuel obafemi akanji akanji,akanji akanji
Switzerland,SUI,6,MF,ZAKARIA Denis Denis Lemi ZAKARIA LAKO LADO ZAKARIA,ZAKARIA LAKO LADO ZAKARIA,1996-11-20,AS Monaco (FRA),189,65,3,zakaria denis denis lemi zakaria lako lado zakaria,zakaria lako lado zakaria
Switzerland,SUI,7,FW,EMBOLO Breel Breel Donald EMBOLO EMBOLO,EMBOLO EMBOLO,1997-02-14,Stade Rennais FC (FRA),184,86,24,embolo breel breel donald embolo embolo,embolo embolo
Switzerland,SUI,8,MF,FREULER Remo Remo Marco FREULER FREULER,FREULER FREULER,1992-04-15,Bologna FC (ITA),181,88,11,freuler remo remo marco freuler freuler,freuler freuler
Switzerland,SUI,9,MF,MANZAMBI Johan Johan Kula MANZAMBI MANZAMBI,MANZAMBI MANZAMBI,2005-10-14,SC Freiburg (GER),182,12,3,manzambi johan johan kula manzambi manzambi,manzambi manzambi
Switzerland,SUI,10,MF,XHAKA Granit Granit XHAKA XHAKA,XHAKA XHAKA,1992-09-27,Sunderland AFC (ENG),183,146,17,xhaka granit granit xhaka xhaka,xhaka xhaka
Switzerland,SUI,11,FW,NDOYE Dan Dan NDOYE NDOYE,NDOYE NDOYE,2000-10-25,Nottingham Forest FC (ENG),184,31,8,ndoye dan dan ndoye ndoye,ndoye ndoye
Switzerland,SUI,12,GK,MVOGO Yvon Yvon Landry MVOGO NGANOMA MVOGO,MVOGO NGANOMA MVOGO,1994-06-06,FC Lorient (FRA),190,13,0,mvogo yvon yvon landry mvogo nganoma mvogo,mvogo nganoma mvogo
Switzerland,SUI,13,DF,RODRIGUEZ Ricardo Ricardo Ivan RODRIGUEZ ARAYA RODRIGUEZ,RODRIGUEZ ARAYA RODRIGUEZ,1992-08-25,Real Betis (ESP),182,138,9,rodriguez ricardo ricardo ivan rodriguez araya rodriguez,rodriguez araya rodriguez
Switzerland,SUI,14,MF,JASHARI Ardon Ardon JASHARI JASHARI,JASHARI JASHARI,2002-07-30,AC Milan (ITA),181,8,0,jashari ardon ardon jashari jashari,jashari jashari
Switzerland,SUI,15,MF,SOW Djibril Mohameth Djibril Ibrahima SOW SOW,SOW SOW,1997-02-06,Sevilla FC (ESP),183,52,0,sow djibril mohameth djibril ibrahima sow sow,sow sow
Switzerland,SUI,16,FW,FASSNACHT Christian Christian Andreas FASSNACHT FASSNACHT,FASSNACHT FASSNACHT,1993-11-11,BSC Young Boys (SUI),185,23,5,fassnacht christian christian andreas fassnacht fassnacht,fassnacht fassnacht
Switzerland,SUI,17,FW,VARGAS Ruben Ruben Estephan VARGAS MARTINEZ VARGAS,VARGAS MARTINEZ VARGAS,1998-08-05,Sevilla FC (ESP),179,61,11,vargas ruben ruben estephan vargas martinez vargas,vargas martinez vargas
Switzerland,SUI,18,DF,COEMERT Eray Eray Ervin CÖMERT CÖMERT,CÖMERT CÖMERT,1998-02-04,Valencia CF (ESP),183,22,0,coemert eray eray ervin c mert c mert,c mert c mert
Switzerland,SUI,19,FW,OKAFOR Noah Noah Arinzechukwu OKAFOR OKAFOR,OKAFOR OKAFOR,2000-05-24,Leeds United FC (ENG),185,25,2,okafor noah noah arinzechukwu okafor okafor,okafor okafor
Switzerland,SUI,20,MF,AEBISCHER Michel Michel AEBISCHER AEBISCHER,AEBISCHER AEBISCHER,1997-01-06,Pisa SC (ITA),183,40,2,aebischer michel michel aebischer aebischer,aebischer aebischer
Switzerland,SUI,21,GK,KELLER Marvin Marvin KELLER KELLER,KELLER KELLER,2002-07-03,BSC Young Boys (SUI),189,1,0,keller marvin marvin keller keller,keller keller
Switzerland,SUI,22,MF,RIEDER Fabian Fabian RIEDER RIEDER,RIEDER RIEDER,2002-02-16,FC Augsburg (GER),181,28,1,rieder fabian fabian rieder rieder,rieder rieder
Switzerland,SUI,23,FW,AMDOUNI Zeki Mohamed Zeki AMDOUNI AMDOUNI,AMDOUNI AMDOUNI,2000-12-04,Burnley FC (ENG),183,29,11,amdouni zeki mohamed zeki amdouni amdouni,amdouni amdouni
Switzerland,SUI,24,DF,AMENDA Aurele Aurèle Florian AMENDA AMENDA,AMENDA AMENDA,2003-07-31,Eintracht Frankfurt (GER),194,7,0,amenda aurele aur le florian amenda amenda,amenda amenda
Switzerland,SUI,25,DF,JAQUEZ Luca Luca Antony JAQUEZ JAQUEZ,JAQUEZ JAQUEZ,2003-06-02,VfB Stuttgart (GER),187,3,0,jaquez luca luca antony jaquez jaquez,jaquez jaquez
Switzerland,SUI,26,FW,ITTEN Cedric Cedric Jan ITTEN ITTEN,ITTEN ITTEN,1996-12-27,Fortuna Düsseldorf (GER),190,15,5,itten cedric cedric jan itten itten,itten itten
Tunisia,TUN,1,GK,CHAMAKH Mouhib Abdelmouhib CHAMAKH CHAMAKH,CHAMAKH CHAMAKH,2001-08-25,Club Africain (TUN),189,3,0,chamakh mouhib abdelmouhib chamakh chamakh,chamakh chamakh
Tunisia,TUN,2,DF,ABDI Ali Ali ELABDI ABDI,ELABDI ABDI,1993-12-20,OGC Nice (FRA),177,46,7,abdi ali ali elabdi abdi,elabdi abdi
Tunisia,TUN,3,DF,TALBI Montassar Montassar Omar TALBI TALBI,TALBI TALBI,1998-05-26,FC Lorient (FRA),190,64,4,talbi montassar montassar omar talbi talbi,talbi talbi
Tunisia,TUN,4,DF,REKIK Omar Omar REKIK REKIK,REKIK REKIK,2001-12-20,NK Maribor (SVN),188,6,0,rekik omar omar rekik rekik,rekik rekik
Tunisia,TUN,5,DF,AROUS Adam Adam AROUS AROUS,AROUS AROUS,2004-07-17,Kasımpaşa SK (TUR),188,2,0,arous adam adam arous arous,arous arous
Tunisia,TUN,6,DF,BRONN Dylan Dylan Daniel Mahmoud BRONN BRONN,BRONN BRONN,1995-06-19,Servette FC (SUI),186,52,2,bronn dylan dylan daniel mahmoud bronn bronn,bronn bronn
Tunisia,TUN,7,FW,ACHOURI Elias Mohamed Elyes ACHOURI ACHOURI,ACHOURI ACHOURI,1999-02-10,FC København (DEN),187,30,5,achouri elias mohamed elyes achouri achouri,achouri achouri
Tunisia,TUN,8,FW,SAAD Elias Elias SAAD SAAD,SAAD SAAD,1999-12-27,Hannover 96 (GER),185,15,3,saad elias elias saad saad,saad saad
Tunisia,TUN,9,FW,MASTOURI Hazem Hazem MASTOURI MASTOURI,MASTOURI MASTOURI,1997-06-18,FC Dynamo Makhachkala (RUS),191,19,4,mastouri hazem hazem mastouri mastouri,mastouri mastouri
Tunisia,TUN,10,MF,MEJBRI Hannibal Hannibal MEJBRI HANNIBAL,MEJBRI HANNIBAL,2003-01-21,Burnley FC (ENG),177,45,1,mejbri hannibal hannibal mejbri hannibal,mejbri hannibal
Tunisia,TUN,11,MF,GHARBI Ismael Ismael Seifallah GHARBI GHARBI,GHARBI GHARBI,2004-04-10,FC Augsburg (GER),180,17,2,gharbi ismael ismael seifallah gharbi gharbi,gharbi gharbi
Tunisia,TUN,12,DF,BEN OUANES Mortadha Ahmed Mortadha BEN OUANES BEN OUANES,BEN OUANES BEN OUANES,1994-07-02,Kasımpaşa SK (TUR),188,18,0,ben ouanes mortadha ahmed mortadha ben ouanes ben ouanes,ben ouanes ben ouanes
Tunisia,TUN,13,MF,KHEDIRA Rani Rani KHEDIRA KHEDIRA,KHEDIRA KHEDIRA,1994-01-27,1. FC Union Berlin (GER),188,3,0,khedira rani rani khedira khedira,khedira khedira
Tunisia,TUN,14,MF,AYARI Khalil Khalil AYARI AYARI,AYARI AYARI,2005-02-02,Paris Saint-Germain (FRA),174,4,0,ayari khalil khalil ayari ayari,ayari ayari
Tunisia,TUN,15,MF,HADJ MAHMOUD Mohamed Mohamed BELHADJ MAHMOUD HADJ MAHMOUD,BELHADJ MAHMOUD HADJ MAHMOUD,2000-04-24,FC Lugano (SUI),179,9,0,hadj mahmoud mohamed mohamed belhadj mahmoud hadj mahmoud,belhadj mahmoud hadj mahmoud
Tunisia,TUN,16,GK,DAHMEN Aymen Aymen DAHMEN DAHMEN,DAHMEN DAHMEN,1997-01-28,CS Sfaxien (TUN),188,37,0,dahmen aymen aymen dahmen dahmen,dahmen dahmen
Tunisia,TUN,17,MF,SKHIRI Ellyes Ellyes Joris SKHIRI SKHIRI,SKHIRI SKHIRI,1995-05-10,Eintracht Frankfurt (GER),185,83,4,skhiri ellyes ellyes joris skhiri skhiri,skhiri skhiri
Tunisia,TUN,18,FW,ELLOUMI Rayan Rayan ELLOUMI ELLOUMI,ELLOUMI ELLOUMI,2007-09-17,Vancouver Whitecaps FC (CAN),180,4,0,elloumi rayan rayan elloumi elloumi,elloumi elloumi
Tunisia,TUN,19,FW,CHAOUAT Firas Firas CHAOUAT CHAOUAT,CHAOUAT CHAOUAT,1996-05-08,Club Africain (TUN),185,30,6,chaouat firas firas chaouat chaouat,chaouat chaouat
Tunisia,TUN,20,DF,VALERY Yan Yan VALERY VALERY,VALERY VALERY,1999-02-22,BSC Young Boys (SUI),181,22,0,valery yan yan valery valery,valery valery
Tunisia,TUN,21,DF,BEN HMIDA Mohamed Amine Mohamed Amine BEN HMIDA BEN HMIDA,BEN HMIDA BEN HMIDA,1995-12-15,Espérance De Tunisie (TUN),181,13,0,ben hmida mohamed amine mohamed amine ben hmida ben hmida,ben hmida ben hmida
Tunisia,TUN,22,GK,BEN HESSEN Sabri Sabri BEN HSAN BEN HESSEN,BEN HSAN BEN HESSEN,1996-06-13,Étoile Du Sahel (TUN),189,1,0,ben hessen sabri sabri ben hsan ben hessen,ben hsan ben hessen
Tunisia,TUN,23,DF,NEFFATI Moutaz Moutaz NEFFATI NEFFATI,NEFFATI NEFFATI,2004-09-04,IFK Norrköping FK (SWE),182,5,0,neffati moutaz moutaz neffati neffati,neffati neffati
Tunisia,TUN,24,DF,CHIKHAOUI Raed Raed CHIKHAOUI CHIKHAOUI,CHIKHAOUI CHIKHAOUI,2004-06-09,US Monastir (TUN),191,0,0,chikhaoui raed raed chikhaoui chikhaoui,chikhaoui chikhaoui
Tunisia,TUN,25,MF,SLIMANE Anis Anis BEN SLIMANE SLIMANE,BEN SLIMANE SLIMANE,2001-03-16,Norwich City FC (ENG),188,40,4,slimane anis anis ben slimane slimane,ben slimane slimane
Tunisia,TUN,26,MF,TOUNEKTI Sebastian Sebastian TOUNEKTI TOUNEKTI,TOUNEKTI TOUNEKTI,2002-07-13,Celtic FC (SCO),182,12,1,tounekti sebastian sebastian tounekti tounekti,tounekti tounekti
Türkiye,TUR,1,GK,GUNOK Mert Fehmi Mert GÜNOK MERT,GÜNOK MERT,1989-03-01,Fenerbahçe SK (TUR),196,37,0,gunok mert fehmi mert g nok mert,g nok mert
Türkiye,TUR,2,DF,CELIK Zeki Mehmet Zeki ÇELIK ZEKİ ÇELİK,ÇELIK ZEKİ ÇELİK,1997-02-17,AS Roma (ITA),180,61,3,celik zeki mehmet zeki elik zeki eli k,elik zeki eli k
Türkiye,TUR,3,DF,DEMIRAL Merih Merih DEMİRAL DEMİRAL,DEMİRAL DEMİRAL,1998-03-05,Al Ahli FC (KSA),190,63,6,demiral merih merih demi ral demi ral,demi ral demi ral
Türkiye,TUR,4,DF,SOYUNCU Caglar Çağlar SÖYÜNCÜ ÇAĞLAR,SÖYÜNCÜ ÇAĞLAR,1996-05-23,Fenerbahçe SK (TUR),185,60,2,soyuncu caglar a lar s y nc a lar,s y nc a lar
Türkiye,TUR,5,MF,OZCAN Salih Salih ÖZCAN ÖZCAN,ÖZCAN ÖZCAN,1998-01-11,Borussia Dortmund (GER),182,30,1,ozcan salih salih zcan zcan,zcan zcan
Türkiye,TUR,6,MF,KOKCU Orkun Orkun KÖKÇÜ ORKUN KÖKÇÜ,KÖKÇÜ ORKUN KÖKÇÜ,2000-12-29,Beşiktaş JK (TUR),175,50,4,kokcu orkun orkun k k orkun k k,k k orkun k k
Türkiye,TUR,7,FW,AKTURKOGLU Kerem Muhammed Kerem AKTÜRKOĞLU AKTÜRKOĞLU,AKTÜRKOĞLU AKTÜRKOĞLU,1998-10-21,Fenerbahçe SK (TUR),172,52,15,akturkoglu kerem muhammed kerem akt rko lu akt rko lu,akt rko lu akt rko lu
Türkiye,TUR,8,FW,GULER Arda Arda GÜLER ARDA GÜLER,GÜLER ARDA GÜLER,2005-02-25,Real Madrid C. F. (ESP),175,30,6,guler arda arda g ler arda g ler,g ler arda g ler
Türkiye,TUR,9,FW,GUL Deniz Deniz Daniel GÜL DENİZ GÜL,GÜL DENİZ GÜL,2004-07-02,FC Porto (POR),192,8,2,gul deniz deniz daniel g l deni z g l,g l deni z g l
Türkiye,TUR,10,MF,CALHANOGLU Hakan Hakan ÇALHANOĞLU ÇALHANOĞLU,ÇALHANOĞLU ÇALHANOĞLU,1994-02-08,FC Internazionale Milano (ITA),178,106,22,calhanoglu hakan hakan alhano lu alhano lu,alhano lu alhano lu
Türkiye,TUR,11,FW,YILDIZ Kenan Kenan YILDIZ YILDIZ,YILDIZ YILDIZ,2005-05-04,Juventus FC (ITA),187,28,5,yildiz kenan kenan yildiz yildiz,yildiz yildiz
Türkiye,TUR,12,GK,BAYINDIR Altay Altay BAYINDIR ALTAY,BAYINDIR ALTAY,1998-04-14,Manchester United FC (ENG),198,12,0,bayindir altay altay bayindir altay,bayindir altay
Türkiye,TUR,13,DF,ELMALI Eren Evren Eren ELMALI EREN ELMALI,ELMALI EREN ELMALI,2000-07-07,Galatasaray SK (TUR),181,23,0,elmali eren evren eren elmali eren elmali,elmali eren elmali
Türkiye,TUR,14,DF,BARDAKCI Abdulkerim Abdülkerİm BARDAKCI ABDÜLKERİM,BARDAKCI ABDÜLKERİM,1994-09-07,Galatasaray SK (TUR),185,27,2,bardakci abdulkerim abd lkeri m bardakci abd lkeri m,bardakci abd lkeri m
Türkiye,TUR,15,DF,KABAK Ozan Ozan Muhammed KABAK OZAN KABAK,KABAK OZAN KABAK,2000-03-25,TSG Hoffenheim (GER),187,30,2,kabak ozan ozan muhammed kabak ozan kabak,kabak ozan kabak
Türkiye,TUR,16,MF,YUKSEK Ismail İsmaİl YÜKSEK İSMAİL,YÜKSEK İSMAİL,1999-01-26,Fenerbahçe SK (TUR),183,32,1,yuksek ismail i smai l y ksek i smai l,y ksek i smai l
Türkiye,TUR,17,FW,KAHVECI Irfan Can İrfan KAHVECİ KAHVECİ,KAHVECİ KAHVECİ,1995-07-15,Kasımpaşa SK (TUR),180,47,6,kahveci irfan can i rfan kahveci kahveci,kahveci kahveci
Türkiye,TUR,18,DF,MULDUR Mert Mert MÜLDÜR MERT MÜLDÜR,MÜLDÜR MERT MÜLDÜR,1999-04-03,Fenerbahçe SK (TUR),184,45,3,muldur mert mert m ld r mert m ld r,m ld r mert m ld r
Türkiye,TUR,19,FW,AKGUN Yunus Yunus AKGÜN YUNUS,AKGÜN YUNUS,2000-07-07,Galatasaray SK (TUR),173,19,4,akgun yunus yunus akg n yunus,akg n yunus
Türkiye,TUR,20,DF,KADIOGLU Ferdi Ferdi Erenay KADIOĞLU F. KADIOĞLU,F. KADIOĞLU,1999-10-07,Brighton & Hove Albion FC (ENG),174,30,2,kadioglu ferdi ferdi erenay kadio lu f kadio lu,f kadio lu
Türkiye,TUR,21,FW,YILMAZ Baris Alper Barış Alper YILMAZ BARIŞ,YILMAZ BARIŞ,2000-05-23,Galatasaray SK (TUR),186,35,4,yilmaz baris alper bar alper yilmaz bari,yilmaz bari
Türkiye,TUR,22,MF,AYHAN Kaan Kaan AYHAN KAAN,AYHAN KAAN,1994-11-10,Galatasaray SK (TUR),185,73,5,ayhan kaan kaan ayhan kaan,ayhan kaan
Türkiye,TUR,23,GK,CAKIR Ugurcan Uğurcan ÇAKIR UĞURCAN,ÇAKIR UĞURCAN,1996-04-05,Galatasaray SK (TUR),191,39,0,cakir ugurcan u urcan akir u urcan,akir u urcan
Türkiye,TUR,24,FW,AYDIN Oguz Oğuz AYDIN OĞUZ,AYDIN OĞUZ,2000-10-27,Fenerbahçe SK (TUR),183,11,0,aydin oguz o uz aydin o uz,aydin o uz
Türkiye,TUR,25,DF,AKAYDIN Samet Samet AKAYDIN SAMET AKAYDIN,AKAYDIN SAMET AKAYDIN,1994-03-13,Çaykur Rizespor (TUR),190,19,1,akaydin samet samet akaydin samet akaydin,akaydin samet akaydin
Türkiye,TUR,26,FW,UZUN Can Can Yılmaz UZUN CAN UZUN,UZUN CAN UZUN,2005-11-11,Eintracht Frankfurt (GER),186,6,1,uzun can can y lmaz uzun can uzun,uzun can uzun
Uruguay,URU,1,GK,ROCHET Sergio Sergio Ramón ROCHET ALVAREZ S. ROCHET,S. ROCHET,1993-03-23,SC Internacional (BRA),189,35,0,rochet sergio sergio ram n rochet alvarez s rochet,s rochet
Uruguay,URU,2,DF,GIMENEZ Jose Maria José María GIMÉNEZ DE VARGAS J.M. GIMÉNEZ,J.M. GIMÉNEZ,1995-01-20,Atlético De Madrid (ESP),186,99,9,gimenez jose maria jos mar a gim nez de vargas j m gim nez,j m gim nez
Uruguay,URU,3,DF,CACERES Sebastian Sebastián Enzo CÁCERES RAMOS S. CACERES,S. CACERES,1999-08-18,Club América (MEX),180,23,0,caceres sebastian sebasti n enzo c ceres ramos s caceres,s caceres
Uruguay,URU,4,DF,ARAUJO Ronald Ronald Federico ARAÚJO DA SILVA R. ARAUJO,R. ARAUJO,1999-03-07,FC Barcelona (ESP),185,27,1,araujo ronald ronald federico ara jo da silva r araujo,r araujo
Uruguay,URU,5,MF,UGARTE Manuel Manuel UGARTE RIBEIRO M. UGARTE,M. UGARTE,2001-04-11,Manchester United FC (ENG),182,35,1,ugarte manuel manuel ugarte ribeiro m ugarte,m ugarte
Uruguay,URU,6,MF,BENTANCUR Rodrigo Rodrigo BENTANCUR COLMÁN R. BENTANCUR,R. BENTANCUR,1997-06-25,Tottenham Hotspur FC (ENG),187,73,3,bentancur rodrigo rodrigo bentancur colm n r bentancur,r bentancur
Uruguay,URU,7,MF,DE LA CRUZ Nicolas Diego Nicolás DE LA CRUZ ARCOSA N. DE LA CRUZ,N. DE LA CRUZ,1997-06-01,CR Flamengo (BRA),167,34,5,de la cruz nicolas diego nicol s de la cruz arcosa n de la cruz,n de la cruz
Uruguay,URU,8,MF,VALVERDE Federico Federico Santiago VALVERDE DIPETTA F. VALVERDE,F. VALVERDE,1998-07-22,Real Madrid C. F. (ESP),182,73,9,valverde federico federico santiago valverde dipetta f valverde,f valverde
Uruguay,URU,9,FW,NUNEZ Darwin Darwin Gabriel NUÑEZ RIBEIRO D. NUÑEZ,D. NUÑEZ,1999-06-24,Al Hilal SC (KSA),185,38,13,nunez darwin darwin gabriel nu ez ribeiro d nu ez,d nu ez
Uruguay,URU,10,MF,DE ARRASCAETA Giorgian Giorgian Daniel DE ARRASCAETA BENEDETTI G. DE ARRASCAETA,G. DE ARRASCAETA,1994-06-01,CR Flamengo (BRA),177,59,13,de arrascaeta giorgian giorgian daniel de arrascaeta benedetti g de arrascaeta,g de arrascaeta
Uruguay,URU,11,FW,PELLISTRI Facundo Facundo PELLISTRI REBOLLO F. PELLISTRI,F. PELLISTRI,2001-12-20,Panathinaikos FC (GRE),174,39,2,pellistri facundo facundo pellistri rebollo f pellistri,f pellistri
Uruguay,URU,12,GK,MELE Santiago Santiago Andres MELE CASTAÑERO S. MELE,S. MELE,1997-09-06,CF Monterrey (MEX),185,8,0,mele santiago santiago andres mele casta ero s mele,s mele
Uruguay,URU,13,DF,VARELA Guillermo Guillermo VARELA OLIVERA G. VARELA,G. VARELA,1993-03-24,CR Flamengo (BRA),174,27,0,varela guillermo guillermo varela olivera g varela,g varela
Uruguay,URU,14,MF,CANOBBIO Agustin Agustin CANOBBIO A. CANOBBIO,A. CANOBBIO,1998-10-01,Fluminense FC (BRA),176,14,1,canobbio agustin agustin canobbio a canobbio,a canobbio
Uruguay,URU,15,MF,MARTINEZ Emiliano Emiliano MARTÍNEZ TORANZA E. MARTINEZ,E. MARTINEZ,1999-08-17,SE Palmeiras (BRA),184,10,0,martinez emiliano emiliano mart nez toranza e martinez,e martinez
Uruguay,URU,16,DF,OLIVERA Mathias Mathías OLIVERA MIRAMONTES M. OLIVERA,M. OLIVERA,1997-10-31,SSC Napoli (ITA),174,35,2,olivera mathias math as olivera miramontes m olivera,m olivera
Uruguay,URU,17,DF,VINA Matias Matías Nicolas VIÑA SUSPERREGUY M. VIÑA,M. VIÑA,1997-11-09,CA River Plate (ARG),180,43,1,vina matias mat as nicolas vi a susperreguy m vi a,m vi a
Uruguay,URU,18,FW,RODRIGUEZ Brian Paul Brian RODRÍGUEZ BRAVO B. RODRIGUEZ,B. RODRIGUEZ,2000-05-20,Club América (MEX),175,33,4,rodriguez brian paul brian rodr guez bravo b rodriguez,b rodriguez
Uruguay,URU,19,FW,AGUIRRE Rodrigo Rodrigo Sebastian AGUIRRE SOTO R. AGUIRRE,R. AGUIRRE,1994-10-01,Tigres UANL (MEX),182,10,3,aguirre rodrigo rodrigo sebastian aguirre soto r aguirre,r aguirre
Uruguay,URU,20,MF,ARAUJO Maxi Maximiliano Javier ARAÚJO VILCHES M. ARAUJO,M. ARAUJO,2000-02-15,Sporting CP (POR),176,28,3,araujo maxi maximiliano javier ara jo vilches m araujo,m araujo
Uruguay,URU,21,FW,VINAS Federico Federico Sebastian VIÑAS BARBOZA F. VIÑAS,F. VIÑAS,1998-06-30,Real Oviedo (ESP),181,11,2,vinas federico federico sebastian vi as barboza f vi as,f vi as
Uruguay,URU,22,MF,PIQUEREZ Joaquin Joaquin PIQUEREZ MOREIRA J. PIQUEREZ,J. PIQUEREZ,1998-08-24,SE Palmeiras (BRA),185,19,0,piquerez joaquin joaquin piquerez moreira j piquerez,j piquerez
Uruguay,URU,23,GK,MUSLERA Fernando Nestor Fernando MUSLERA MICOL F. MUSLERA,F. MUSLERA,1986-06-16,Estudiantes LP (ARG),190,134,0,muslera fernando nestor fernando muslera micol f muslera,f muslera
Uruguay,URU,24,DF,BUENO Santiago Santiago Ignacio BUENO SCIUTTO S. BUENO,S. BUENO,1998-11-09,Wolverhampton Wanderers FC (ENG),191,8,0,bueno santiago santiago ignacio bueno sciutto s bueno,s bueno
Uruguay,URU,25,MF,SANABRIA Juan Manuel Juan Manuel SANABRIA MAGOLÉ J.M. SANABRIA,J.M. SANABRIA,2000-03-29,Real Salt Lake (USA),170,5,1,sanabria juan manuel juan manuel sanabria magol j m sanabria,j m sanabria
Uruguay,URU,26,MF,ZALAZAR Rodrigo Radrigo ZALAZAR MARTINEZ R. ZALAZAR,R. ZALAZAR,1999-08-12,SC Braga (POR),175,7,2,zalazar rodrigo radrigo zalazar martinez r zalazar,r zalazar
USA,USA,1,GK,TURNER Matt Matthew Charles TURNER TURNER,TURNER TURNER,1994-06-24,New England Revolution (USA),190,54,0,turner matt matthew charles turner turner,turner turner
USA,USA,2,DF,DEST Sergino Sergiño Gianni DEST DEST,DEST DEST,2000-11-03,PSV Eindhoven (NED),173,39,3,dest sergino sergi o gianni dest dest,dest dest
